0	0.122549	0.277451
0	0.404902	0.283333
0	0.222549	0.061765
0	0.434314	0.083333
0	0.495098	0.506863
1	0.518627	0.134314
1	0.302941	0.087255
1	0.226471	0.191176
1	0.297059	0.126471
0	0.063725	0.263725
1	0.069608	0.269608
1	0.491176	0.225490
1	0.516667	0.157843
1	0.171569	0.061765
1	0.173529	0.060784
1	0.083333	0.296078
1	0.481373	0.250980
1	0.263725	0.271569
1	0.144118	0.284314
1	0.144118	0.112745
1	0.279412	0.090196
1	0.461765	0.224510
1	0.297059	0.130392
1	0.138235	0.246078
1	0.369608	0.101961
1	0.169608	0.250000
1	0.322549	0.107843
1	0.538235	0.057843
1	0.318627	0.136275
1	0.351961	0.133333
1	0.293137	0.240196
1	0.473529	0.146078
1	0.524510	0.254902
1	0.522549	0.291176
1	0.265686	0.117647
1	0.081373	0.172549
1	0.295098	0.150980
1	0.202941	0.266667
1	0.404902	0.108824
1	0.159804	0.074510
1	0.248039	0.207843
1	0.463726	0.261765
1	0.491176	0.078431
1	0.418627	0.163725
1	0.389216	0.112745
1	0.095098	0.056863
1	0.473529	0.228431
1	0.363726	0.264706
1	0.157843	0.188235
1	0.504902	0.220588
1	0.232353	0.210784
1	0.312745	0.141176
1	0.479412	0.088235
1	0.267647	0.236275
1	0.465686	0.140196
0	0.100980	0.467647
0	0.216667	0.057843
0	0.342157	0.434314
0	0.226471	0.514706
0	0.110784	0.355882
1	0.450000	0.198039
4	0.083333	0.509804
4	0.242157	0.309804
0	0.116667	0.051961
0	0.461765	0.240196
0	0.073529	0.540196
0	0.295098	0.534314
0	0.422549	0.220588
0	0.393137	0.406863
0	0.436275	0.542157
0	0.365686	0.251961
1	0.151961	0.095098
1	0.373529	0.250000
1	0.459804	0.229412
1	0.061765	0.211765
1	0.477451	0.065686
1	0.163725	0.280392
1	0.451961	0.191176
1	0.189216	0.150980
1	0.285294	0.216667
1	0.102941	0.148039
1	0.244118	0.225490
1	0.446078	0.203922
1	0.069608	0.060784
1	0.412745	0.099020
0	0.057843	0.289216
0	0.359804	0.477451
4	0.316667	0.352941
4	0.328431	0.480392
4	0.271569	0.388235
4	0.383333	0.500000
4	0.273529	0.423529
4	0.516667	0.404902
4	0.455882	0.397059
4	0.128431	0.417647
4	0.402941	0.417647
4	0.287255	0.400980
4	0.238235	0.365686
4	0.206863	0.540196
4	0.438235	0.307843
4	0.189216	0.332353
4	0.479412	0.307843
4	0.389216	0.444118
4	0.151961	0.464706
4	0.520588	0.313726
4	0.353922	0.347059
4	0.267647	0.350000
4	0.402941	0.327451
4	0.255882	0.509804
4	0.063725	0.487255
4	0.504902	0.539216
4	0.528431	0.383333
4	0.167647	0.319608
4	0.157843	0.345098
4	0.483333	0.525490
4	0.134314	0.401961
4	0.210784	0.462745
4	0.297059	0.524510
4	0.246078	0.318627
4	0.483333	0.396078
4	0.102941	0.346078
4	0.165686	0.475490
4	0.506863	0.441176
4	0.350000	0.413725
0	0.424510	0.524510
0	0.526471	0.210784
0	0.161765	0.302941
0	0.414706	0.175490
1	0.267647	0.111765
1	0.155882	0.110784
1	0.216667	0.162745
1	0.410784	0.174510
1	0.246078	0.200000
1	0.397059	0.142157
1	0.528431	0.117647
1	0.532353	0.186275
1	0.473529	0.263725
1	0.222549	0.214706
1	0.387255	0.138235
1	0.051961	0.209804
1	0.300980	0.199020
1	0.450000	0.165686
1	0.055882	0.185294
1	0.338235	0.099020
1	0.489216	0.157843
1	0.269608	0.190196
1	0.336275	0.217647
1	0.187255	0.291176
1	0.246078	0.155882
1	0.404902	0.052941
1	0.163725	0.176471
1	0.422549	0.060784
1	0.330392	0.100000
1	0.287255	0.061765
1	0.226471	0.053922
1	0.183333	0.087255
1	0.526471	0.274510
1	0.189216	0.178431
1	0.240196	0.285294
1	0.391176	0.189216
0	0.050000	0.375490
4	0.095098	0.374510
4	0.467647	0.437255
4	0.099020	0.515686
4	0.359804	0.528431
0	0.100980	0.514706
2	0.251961	0.390196
2	0.079412	0.491176
2	0.332353	0.448039
2	0.193137	0.526471
2	0.191176	0.531373
2	0.236275	0.438235
2	0.404902	0.353922
2	0.344118	0.438235
2	0.114706	0.541176
2	0.095098	0.545098
2	0.416667	0.432353
2	0.067647	0.420588
2	0.148039	0.528431
2	0.477451	0.427451
2	0.073529	0.393137
2	0.275490	0.497059
2	0.499020	0.387255
2	0.453922	0.408824
2	0.402941	0.369608
0	0.159804	0.402941
0	0.336275	0.308824
2	0.524510	0.512745
2	0.514706	0.547059
2	0.122549	0.423529
2	0.491176	0.374510
2	0.532353	0.429412
2	0.267647	0.534314
2	0.155882	0.318627
2	0.336275	0.319608
2	0.375490	0.530392
2	0.320588	0.393137
2	0.257843	0.489216
2	0.163725	0.397059
2	0.322549	0.467647
2	0.067647	0.346078
2	0.253922	0.457843
2	0.351961	0.549020
2	0.540196	0.412745
2	0.397059	0.397059
2	0.230392	0.350980
2	0.432353	0.522549
2	0.065686	0.336275
2	0.293137	0.536275
2	0.185294	0.511765
2	0.395098	0.485294
2	0.461765	0.314706
2	0.332353	0.516667
2	0.499020	0.347059
2	0.230392	0.467647
2	0.128431	0.449020
2	0.177451	0.524510
0	0.195098	0.095098
0	0.122549	0.277451
0	0.171569	0.120588
1	0.055882	0.282353
1	0.085294	0.138235
1	0.400980	0.280392
1	0.485294	0.173529
1	0.069608	0.206863
1	0.187255	0.298039
1	0.130392	0.060784
1	0.110784	0.179412
1	0.363726	0.167647
0	0.410784	0.240196
0	0.232353	0.300980
0	0.461765	0.424510
2	0.369608	0.538235
2	0.475490	0.516667
2	0.338235	0.549020
2	0.285294	0.376471
2	0.091176	0.549020
2	0.299020	0.346078
2	0.167647	0.447059
2	0.059804	0.353922
2	0.263725	0.495098
2	0.075490	0.383333
2	0.512745	0.366667
2	0.228431	0.405882
2	0.248039	0.378431
2	0.104902	0.354902
2	0.502941	0.447059
2	0.144118	0.414706
2	0.346078	0.397059
2	0.538235	0.538235
2	0.155882	0.379412
2	0.412745	0.313726
2	0.214706	0.419608
2	0.273529	0.349020
2	0.116667	0.430392
2	0.179412	0.429412
2	0.238235	0.527451
2	0.102941	0.301961
2	0.191176	0.359804
2	0.104902	0.313726
2	0.350000	0.365686
0	0.461765	0.381373
4	0.497059	0.317647
0	0.236275	0.402941
0	0.381373	0.410784
4	0.428431	0.434314
4	0.305882	0.325490
4	0.340196	0.515686
4	0.369608	0.542157
4	0.539216	0.384314
4	0.342157	0.491176
4	0.468627	0.413725
4	0.313726	0.374510
4	0.352941	0.481373
4	0.424510	0.366667
4	0.372549	0.314706
4	0.315686	0.531373
4	0.443137	0.490196
4	0.338235	0.476471
4	0.517647	0.543137
4	0.452941	0.433333
4	0.550000	0.540196
4	0.464706	0.518627
4	0.475490	0.547059
4	0.542157	0.443137
4	0.357843	0.472549
0	0.102941	0.393137
2	0.125490	0.399020
2	0.084314	0.310784
2	0.277451	0.504902
2	0.064706	0.371569
2	0.129412	0.304902
2	0.200000	0.382353
2	0.226471	0.539216
2	0.250000	0.355882
2	0.264706	0.484314
2	0.181373	0.341176
2	0.154902	0.379412
2	0.190196	0.307843
2	0.260784	0.320588
2	0.181373	0.324510
0	0.495098	0.295098
0	0.346078	0.255882
0	0.257843	0.242157
1	0.269608	0.245098
1	0.068627	0.120588
1	0.125490	0.100000
1	0.269608	0.283333
1	0.269608	0.119608
1	0.130392	0.124510
1	0.138235	0.108824
1	0.096078	0.297059
1	0.213725	0.296078
0	0.371569	0.138235
0	0.167647	0.359804
2	0.233333	0.468627
2	0.248039	0.447059
2	0.095098	0.390196
2	0.144118	0.466667
2	0.186275	0.337255
2	0.276471	0.499020
2	0.060784	0.533333
2	0.097059	0.425490
2	0.163725	0.427451
2	0.083333	0.351961
2	0.296078	0.466667
2	0.147059	0.414706
2	0.248039	0.333333
2	0.065686	0.449020
2	0.285294	0.316667
2	0.237255	0.340196
2	0.273529	0.415686
2	0.178431	0.449020
0	0.316667	0.240196
3	0.493137	0.136275
3	0.453922	0.166667
3	0.353922	0.050980
3	0.419608	0.252941
3	0.465686	0.230392
3	0.509804	0.123529
3	0.479412	0.255882
0	0.285294	0.169608
0	0.291176	0.263725
0	0.077451	0.085294
0	0.104902	0.281373
0	0.193137	0.322549
0	0.161765	0.389216
2	0.089216	0.490196
2	0.125490	0.508824
2	0.111765	0.423529
2	0.177451	0.479412
2	0.276471	0.511765
0	0.510784	0.518627
4	0.365686	0.369608
4	0.307843	0.479412
4	0.516667	0.489216
0	0.199020	0.475490
2	0.053922	0.492157
2	0.178431	0.360784
2	0.140196	0.331373
2	0.207843	0.423529
2	0.097059	0.440196
2	0.088235	0.474510
0	0.310784	0.208824
3	0.316667	0.067647
3	0.503922	0.294118
3	0.447059	0.093137
3	0.411765	0.097059
3	0.496078	0.170588
3	0.454902	0.141176
0	0.106863	0.304902
0	0.348039	0.271569
3	0.427451	0.055882
3	0.530392	0.277451
3	0.309804	0.293137
3	0.418627	0.183333
3	0.475490	0.271569
3	0.377451	0.050980
3	0.466667	0.142157
3	0.440196	0.175490
3	0.396078	0.242157
3	0.365686	0.296078
3	0.371569	0.075490
3	0.480392	0.247059
0	0.071569	0.336275
2	0.053922	0.330392
2	0.162745	0.517647
2	0.172549	0.349020
2	0.139216	0.450000
2	0.251961	0.546078
2	0.299020	0.312745
2	0.085294	0.363726
2	0.122549	0.429412
2	0.164706	0.512745
2	0.082353	0.379412
2	0.081373	0.411765
2	0.236275	0.470588
2	0.188235	0.496078
2	0.239216	0.364706
2	0.219608	0.517647
2	0.221569	0.393137
2	0.265686	0.324510
2	0.078431	0.326471
2	0.290196	0.538235
2	0.251961	0.408824
2	0.222549	0.409804
2	0.126471	0.492157
2	0.148039	0.462745
2	0.120588	0.461765
2	0.205882	0.418627
2	0.280392	0.519608
2	0.091176	0.450000
2	0.064706	0.410784
2	0.163725	0.355882
2	0.169608	0.336275
2	0.289216	0.368627
2	0.094118	0.423529
2	0.204902	0.528431
2	0.284314	0.413725
2	0.072549	0.548039
2	0.299020	0.418627
2	0.291176	0.546078
2	0.206863	0.469608
2	0.259804	0.300980
2	0.298039	0.482353
2	0.268627	0.428431
2	0.168627	0.457843
2	0.245098	0.378431
2	0.194118	0.524510
2	0.130392	0.353922
2	0.200000	0.534314
2	0.197059	0.499020
2	0.176471	0.441176
2	0.066667	0.490196
2	0.300000	0.309804
2	0.141176	0.375490
2	0.114706	0.502941
2	0.065686	0.409804
2	0.107843	0.364706
2	0.209804	0.519608
2	0.111765	0.414706
2	0.099020	0.472549
2	0.062745	0.424510
2	0.093137	0.453922
2	0.260784	0.448039
2	0.224510	0.447059
0	0.481373	0.191176
3	0.510784	0.161765
3	0.487255	0.130392
3	0.441176	0.054902
3	0.324510	0.244118
3	0.448039	0.094118
3	0.405882	0.086275
3	0.333333	0.253922
3	0.440196	0.217647
3	0.440196	0.075490
3	0.435294	0.256863
3	0.545098	0.114706
3	0.428431	0.239216
3	0.397059	0.172549
3	0.408824	0.090196
3	0.316667	0.160784
3	0.456863	0.055882
3	0.375490	0.166667
3	0.428431	0.152941
3	0.417647	0.145098
3	0.334314	0.149020
3	0.425490	0.107843
3	0.510784	0.244118
3	0.354902	0.129412
3	0.389216	0.097059
3	0.453922	0.118627
3	0.322549	0.087255
3	0.465686	0.119608
3	0.421569	0.225490
3	0.375490	0.080392
3	0.303922	0.205882
3	0.497059	0.100980
3	0.412745	0.289216
3	0.326471	0.135294
3	0.326471	0.070588
3	0.478431	0.095098
3	0.494118	0.064706
3	0.540196	0.229412
3	0.482353	0.184314
3	0.419608	0.054902
3	0.356863	0.162745
3	0.337255	0.183333
3	0.309804	0.169608
3	0.388235	0.224510
3	0.451961	0.190196
3	0.502941	0.053922
3	0.413725	0.247059
3	0.528431	0.125490
3	0.372549	0.200980
3	0.303922	0.080392
3	0.345098	0.256863
3	0.300980	0.089216
3	0.502941	0.297059
3	0.301961	0.174510
3	0.501961	0.050000
3	0.379412	0.224510
3	0.310784	0.063725
3	0.357843	0.062745
3	0.515686	0.093137
3	0.480392	0.150000
3	0.374510	0.070588
3	0.497059	0.209804
3	0.412745	0.294118
3	0.356863	0.221569
3	0.477451	0.280392
3	0.417647	0.238235
3	0.345098	0.100980
3	0.521569	0.055882
0	0.220588	0.383333
0	0.457843	0.324510
16	0.437255	0.335294
16	0.373529	0.536275
16	0.399020	0.490196
16	0.504902	0.489216
0	0.500980	0.477451
16	0.341176	0.531373
16	0.494118	0.498039
16	0.507843	0.393137
16	0.408824	0.448039
0	0.389216	0.424510
0	0.283333	0.351961
0	0.389216	0.522549
16	0.364706	0.546078
16	0.383333	0.488235
16	0.485294	0.304902
0	0.204902	0.191176
1	0.178431	0.259804
1	0.108824	0.199020
1	0.181373	0.256863
1	0.096078	0.063725
0	0.259804	0.242157
0	0.442157	0.493137
0	0.471569	0.300980
16	0.430392	0.503922
16	0.379412	0.534314
16	0.376471	0.393137
16	0.438235	0.542157
16	0.319608	0.498039
16	0.441176	0.323529
16	0.429412	0.365686
16	0.522549	0.305882
0	0.275490	0.318627
0	0.293137	0.469608
0	0.085294	0.234314
1	0.208824	0.252941
1	0.197059	0.185294
0	0.220588	0.353922
0	0.075490	0.383333
6	0.115686	0.425490
6	0.069608	0.407843
6	0.279412	0.542157
6	0.093137	0.377451
6	0.226471	0.400000
6	0.149020	0.460784
6	0.069608	0.416667
6	0.086275	0.378431
6	0.134314	0.511765
6	0.228431	0.389216
6	0.130392	0.407843
6	0.234314	0.515686
6	0.250000	0.360784
6	0.272549	0.477451
6	0.290196	0.435294
6	0.296078	0.372549
6	0.208824	0.302941
6	0.159804	0.393137
6	0.221569	0.302941
6	0.207843	0.360784
6	0.086275	0.375490
6	0.250980	0.483333
6	0.262745	0.452941
6	0.067647	0.489216
6	0.217647	0.495098
6	0.154902	0.527451
6	0.061765	0.402941
6	0.224510	0.529412
6	0.119608	0.300000
6	0.052941	0.514706
6	0.077451	0.513726
6	0.242157	0.441176
0	0.148039	0.165686
0	0.204902	0.402941
0	0.393137	0.395098
0	0.338235	0.150000
1	0.291176	0.201961
1	0.375490	0.216667
1	0.408824	0.269608
1	0.379412	0.266667
1	0.265686	0.137255
1	0.355882	0.202941
1	0.216667	0.236275
1	0.522549	0.092157
1	0.369608	0.270588
1	0.477451	0.097059
1	0.210784	0.279412
1	0.497059	0.268627
1	0.312745	0.291176
1	0.320588	0.195098
1	0.073529	0.050000
1	0.228431	0.238235
1	0.383333	0.286275
1	0.228431	0.225490
1	0.089216	0.165686
1	0.261765	0.076471
1	0.448039	0.179412
1	0.295098	0.215686
0	0.485294	0.265686
1	0.399020	0.265686
1	0.365686	0.151961
1	0.138235	0.184314
1	0.481373	0.235294
1	0.069608	0.088235
1	0.197059	0.050000
1	0.353922	0.100000
1	0.216667	0.278431
1	0.102941	0.088235
1	0.222549	0.070588
1	0.199020	0.275490
1	0.283333	0.259804
0	0.169608	0.257843
1	0.055882	0.066667
1	0.320588	0.288235
0	0.520588	0.497059
0	0.400980	0.404902
0	0.446078	0.485294
4	0.485294	0.540196
4	0.195098	0.474510
0	0.400980	0.461765
0	0.085294	0.099020
0	0.377451	0.414706
0	0.324510	0.348039
0	0.410784	0.232353
0	0.051961	0.091176
0	0.183333	0.183333
0	0.314706	0.514706
0	0.375490	0.442157
4	0.448039	0.538235
0	0.328431	0.379412
4	0.308824	0.319608
1	0.371569	0.098039
0	0.381373	0.095098
0	0.173529	0.251961
0	0.248039	0.259804
0	0.238235	0.177451
1	0.248039	0.200000
1	0.244118	0.285294
1	0.493137	0.129412
1	0.308824	0.260784
1	0.457843	0.183333
1	0.261765	0.073529
1	0.475490	0.262745
1	0.238235	0.073529
1	0.063725	0.054902
0	0.440196	0.091176
0	0.177451	0.536274
0	0.346078	0.495098
0	0.385294	0.128431
1	0.546078	0.121569
1	0.328431	0.228431
1	0.214706	0.091176
1	0.320588	0.079412
1	0.408824	0.277451
1	0.226471	0.273529
1	0.448039	0.284314
1	0.120588	0.299020
1	0.081373	0.261765
1	0.050000	0.254902
1	0.291176	0.293137
1	0.548039	0.165686
1	0.381373	0.275490
1	0.222549	0.251961
1	0.157843	0.162745
0	0.063725	0.395098
0	0.312745	0.497059
0	0.416667	0.236275
1	0.081373	0.240196
1	0.340196	0.228431
1	0.161765	0.107843
1	0.389216	0.150980
1	0.085294	0.244118
1	0.351961	0.241176
1	0.455882	0.190196
1	0.400980	0.241176
1	0.355882	0.165686
1	0.383333	0.227451
1	0.236275	0.226471
1	0.485294	0.278431
1	0.171569	0.076471
1	0.171569	0.127451
1	0.063725	0.125490
1	0.367647	0.129412
1	0.240196	0.250980
1	0.404902	0.177451
1	0.255882	0.282353
1	0.055882	0.225490
1	0.279412	0.259804
1	0.114706	0.212745
1	0.142157	0.246078
1	0.257843	0.218627
1	0.197059	0.129412
1	0.348039	0.129412
1	0.310784	0.112745
1	0.422549	0.177451
1	0.412745	0.277451
1	0.195098	0.209804
1	0.283333	0.092157
1	0.395098	0.123529
1	0.228431	0.062745
1	0.538235	0.298039
1	0.389216	0.148039
1	0.526471	0.074510
1	0.381373	0.107843
1	0.083333	0.196078
1	0.483333	0.275490
1	0.363726	0.135294
1	0.285294	0.077451
1	0.322549	0.287255
1	0.242157	0.124510
1	0.428431	0.269608
1	0.118627	0.220588
1	0.414706	0.100980
1	0.099020	0.109804
1	0.420588	0.258824
1	0.432353	0.247059
1	0.318627	0.165686
1	0.232353	0.211765
1	0.457843	0.115686
1	0.112745	0.296078
1	0.367647	0.276471
1	0.253922	0.097059
1	0.128431	0.242157
1	0.110784	0.139216
1	0.322549	0.090196
1	0.346078	0.134314
1	0.293137	0.130392
1	0.244118	0.255882
1	0.255882	0.173529
1	0.071569	0.083333
1	0.434314	0.137255
1	0.422549	0.102941
1	0.244118	0.110784
1	0.448039	0.118627
1	0.304902	0.091176
1	0.465686	0.082353
1	0.242157	0.234314
1	0.277451	0.127451
1	0.550000	0.069608
0	0.267647	0.126471
0	0.275490	0.163725
0	0.200980	0.079412
0	0.502941	0.095098
0	0.469608	0.336275
0	0.232353	0.465686
0	0.267647	0.255882
1	0.271569	0.218627
1	0.338235	0.223529
1	0.326471	0.123529
1	0.344118	0.065686
1	0.136275	0.086275
4	0.375490	0.377451
0	0.324510	0.089216
4	0.406863	0.473529
1	0.524510	0.177451
1	0.138235	0.295098
1	0.440196	0.099020
4	0.287255	0.357843
4	0.214706	0.441176
1	0.353922	0.124510
0	0.102941	0.087255
4	0.248039	0.485294
1	0.300980	0.183333
1	0.504902	0.266667
4	0.469608	0.446078
1	0.059804	0.146078
1	0.420588	0.059804
0	0.326471	0.189216
1	0.299020	0.194118
1	0.300980	0.091176
4	0.116667	0.494118
1	0.310784	0.195098
1	0.459804	0.142157
1	0.291176	0.178431
1	0.369608	0.151961
1	0.546078	0.140196
1	0.246078	0.187255
1	0.510784	0.281373
1	0.538235	0.208824
1	0.300980	0.124510
1	0.389216	0.076471
1	0.412745	0.287255
4	0.524510	0.454902
1	0.318627	0.227451
1	0.332353	0.068627
1	0.134314	0.290196
1	0.175490	0.140196
1	0.308824	0.217647
1	0.355882	0.065686
3	0.410784	0.127451
4	0.499020	0.517647
1	0.424510	0.070588
1	0.450000	0.103922
4	0.483333	0.472549
4	0.291176	0.441176
1	0.253922	0.200980
3	0.474510	0.179412
3	0.527451	0.210784
3	0.525490	0.171569
3	0.482353	0.250980
3	0.427451	0.146078
4	0.381373	0.495098
2	0.244118	0.166667
2	0.095098	0.065686
1	0.350000	0.204902
0	0.448039	0.410784
3	0.450980	0.203922
1	0.297059	0.253922
1	0.083333	0.208824
3	0.545098	0.103922
0	0.299020	0.263725
2	0.141176	0.070588
2	0.117647	0.162745
2	0.225490	0.202941
3	0.521569	0.291176
1	0.095098	0.244118
0	0.214706	0.089216
1	0.265686	0.083333
2	0.132353	0.295098
3	0.358824	0.179412
1	0.169608	0.169608
2	0.124510	0.248039
2	0.193137	0.276471
2	0.073529	0.172549
1	0.287255	0.259804
1	0.350000	0.058824
2	0.197059	0.282353
2	0.289216	0.272549
2	0.250000	0.066667
3	0.425490	0.152941
3	0.400000	0.248039
2	0.229412	0.161765
1	0.330392	0.145098
3	0.348039	0.116667
1	0.485294	0.240196
2	0.177451	0.291176
1	0.234314	0.268627
1	0.306863	0.137255
2	0.064706	0.069608
3	0.460784	0.191176
3	0.493137	0.085294
1	0.283333	0.221569
3	0.454902	0.180392
3	0.395098	0.260784
2	0.242157	0.137255
2	0.167647	0.264706
3	0.389216	0.285294
1	0.393137	0.074510
2	0.186275	0.177451
2	0.266667	0.218627
2	0.079412	0.050000
2	0.128431	0.083333
2	0.229412	0.172549
2	0.287255	0.182353
1	0.457843	0.124510
3	0.370588	0.218627
3	0.326471	0.210784
1	0.079412	0.089216
2	0.266667	0.272549
3	0.481373	0.165686
2	0.214706	0.173529
2	0.110784	0.075490
2	0.133333	0.050000
1	0.232353	0.275490
1	0.263725	0.121569
2	0.059804	0.100000
2	0.109804	0.099020
3	0.329412	0.262745
2	0.238235	0.124510
2	0.069608	0.197059
2	0.061765	0.150000
1	0.195098	0.281373
3	0.435294	0.132353
2	0.250980	0.254902
2	0.166667	0.115686
2	0.133333	0.282353
2	0.295098	0.064706
3	0.550000	0.225490
1	0.348039	0.272549
2	0.112745	0.181373
2	0.068627	0.213725
2	0.235294	0.220588
3	0.427451	0.293137
2	0.222549	0.230392
2	0.274510	0.242157
2	0.102941	0.273529
3	0.423529	0.204902
2	0.250980	0.083333
3	0.330392	0.126471
3	0.540196	0.180392
2	0.186275	0.249020
2	0.166667	0.232353
2	0.050000	0.261765
2	0.295098	0.066667
2	0.174510	0.171569
3	0.373529	0.248039
3	0.414706	0.284314
2	0.171569	0.050980
2	0.282353	0.233333
3	0.331373	0.291176
3	0.428431	0.062745
3	0.460784	0.058824
2	0.091176	0.179412
2	0.150980	0.070588
2	0.153922	0.199020
2	0.099020	0.255882
2	0.182353	0.139216
3	0.427451	0.112745
3	0.413725	0.203922
2	0.260784	0.155882
3	0.444118	0.157843
2	0.084314	0.175490
2	0.139216	0.131373
2	0.137255	0.117647
3	0.336275	0.142157
3	0.362745	0.263725
2	0.252941	0.184314
3	0.507843	0.203922
2	0.096078	0.183333
2	0.259804	0.269608
2	0.179412	0.117647
3	0.546078	0.194118
2	0.176471	0.150980
2	0.158824	0.180392
3	0.517647	0.249020
